sma,Total_int,Sersic,Exponential
0.0,13894.946738032142,13252.673738032143,642.273
2.784089689026697,4308.480297266558,3712.881710026939,595.5985872396195
5.568179378053394,1984.1684426763884,1431.8524070936523,552.316035582736
8.35226906708009,1117.6989694143394,605.5201132225563,512.178856191783
11.136358756106787,745.4779912210313,270.5195184815105,474.95847273952074
13.920448445133484,566.0431111595868,125.60019146477502,440.44291969481185
16.70453813416018,468.48781326370045,60.05217805885279,408.43563520484764
19.488627823186878,408.1506779168677,29.396336217428612,378.7543416994391
22.272717512213575,365.9040978230295,14.674089980479614,351.23000784254987
25.05680720124027,333.15395488999434,7.4480689704816445,325.7058859195127
27.84089689026697,305.8720786272691,3.8354594493020047,302.0366191779671
30.624986579293665,282.08786166483435,2.0004476259004864,280.08741403893384
33.40907626832036,260.788572344606,1.055299880735702,259.7332724638703
36.19316595734706,241.42071857882348,0.562438472693673,240.8582801061298
38.977255646373756,223.65751082670627,0.3025646337704305,223.35494619293584
41.76134533540045,207.2877494758845,0.1641580973059231,207.1235913785786
44.54543502442715,192.16154660660973,0.08976652387599478,192.07178008273374
47.32952471345385,178.1632389716757,0.04944489053717028,178.11379408113854
50.11361440248054,165.19756405914097,0.02741970835146332,165.1701443507895
52.89770409150724,153.1824202734565,0.015301883777540787,153.16711838967896
55.68179378053394,142.04495049250366,0.008590059391408528,142.03636043311226
58.46588346956064,131.7193313069691,0.004849130980009808,131.7144821759891
61.24997315858733,122.14545354903717,0.0027517648781601577,122.14270178415902
64.03406284761402,113.26807847228113,0.0015693332152384265,113.26650913906589
66.81815253664072,105.03625462510242,0.0008992158121477764,105.03535540929026
69.60224222566742,97.40288273586222,0.0005175547249052899,97.40236518113731
72.38633191469413,90.32436866626165,0.00029915737229035017,90.32406950888935
75.17042160372081,83.76033198838454,0.00017362390757141838,83.76015836447696
77.95451129274751,77.67335223658124,0.0001011597816957496,77.67325107679954
80.73860098177421,72.02874261267488,5.915929904401081e-05,72.02868345337583
83.5226906708009,66.79434509271661,3.472070906690415e-05,66.79431037200754
86.3067803598276,61.940343165874715,2.044763441481886e-05,61.9403227182403
89.0908700488543,57.43908970783804,1.2081735076351229e-05,57.439077626102964
91.874959737881,53.264948216702805,7.161335753746245e-06,53.26494105536705
94.6590494269077,49.39414606664531,4.257822230906992e-06,49.39414180882308
97.44313911593439,45.80463869722324,2.5390032031146087e-06,45.804636158220035
100.22722880496109,42.475983826299164,1.5183699072797764e-06,42.47598230792926
103.01131849398779,39.38922489193888,9.10520179680946e-07,39.3892239814187
105.79540818301447,36.52678301504719,5.474704310131702e-07,36.52678246757676
108.57949787204117,33.87235684213337,3.300308526471113e-07,33.87235651210252
111.36358756106787,31.410829683307842,1.994513183445024e-07,31.410829483856524
114.14767725009457,29.128183408325565,1.2083016503484743e-07,29.1281832874954
116.93176693912127,27.011418605506947,7.337349987757554e-08,27.011418532133447
119.71585662814796,25.048480546059704,4.465801667307317e-08,25.048480501401688
122.49994631717466,23.228190530553785,2.7241333234086266e-08,23.22819050331245
125.28403600620136,21.54018222562928,1.6653280283227674e-08,21.540182208976
128.06812569522805,19.97484262782745,1.0202081297282783e-08,19.974842617625367
130.85221538425475,18.523257318015652,6.262843539174746e-09,18.523257311752808
133.63630507328145,17.177159694444857,3.852347741642565e-09,17.17715969059251
136.42039476230815,15.928883895214597,2.37426352495454e-09,15.928883892840332
139.20448445133485,14.771321141977419,1.4660919866423883e-09,14.771321140511327
141.98857414036155,13.697879256225633,9.069902743974338e-10,13.697879255318643
144.77266382938825,12.702445117586624,5.62126744628639e-10,12.702445117024498
147.55675351841492,11.779349850317162,3.49010078325697e-10,11.779349849968153
150.34084320744162,10.923336539729487,2.1706831295111076e-10,10.923336539512418
153.12493289646832,10.129530294693012,1.3523620719936023e-10,10.129530294557776
155.90902258549502,9.393410485718293,8.439401146927868e-11,9.393410485633899
158.69311227452172,8.710785000520428,5.275176683379279e-11,8.710785000467675
161.47720196354842,8.077766370449684,3.302587597787489e-11,8.077766370416658
164.26129165257512,7.4907496318312745,2.0708537054263408e-11,7.490749631810566
167.0453813416018,6.9463917961372,1.3004945657885069e-11,6.946391796124195
169.8294710306285,6.441592812074785,8.17934492424766e-12,6.441592812066606
172.6135607196552,5.973477911173387,5.151890765946336e-12,5.973477911168235
