sma,intens,intens_err,ellipticity,ellipticity_err,pa,pa_err,grad,grad_error,grad_rerror,x0,x0_err,y0,y0_err,ndata,nflag,niter,stop_code
0.0,6130.63671875,0.0,0.0,0.0,0.0,0.0,0.0,None,None,339,0.0,347,0.0,1,0,0,0
0.5153723524097881,5868.701441873185,190.83396047472783,0.27400105131854413,0.149728706779784,30.024005164876613,18.772357389793424,-491.40131507296996,5492.633662583268,11.177490767943198,339,0.05018888413814169,347,0.04356477088517599,13,0,30,0
0.5669095876507669,5847.072449556201,207.93710044192414,0.29129383868945724,0.15652842871875164,30.674738158733128,18.62229971908396,-480.5865100739187,5439.530955768349,11.318526096231244,339,0.0585007454066425,347,0.05052477956126725,13,0,30,0
0.6236005464158436,5824.316767906375,226.30156023431582,0.3098911458057352,0.1627867680676939,31.317371511796377,18.320993343999987,-468.451456300233,5380.341116224026,11.4853760061229,339,0.06851922739147599,347,0.058873319939349064,13,0,30,0
0.685960601057428,5800.52545764044,245.95095032358947,0.32984518975986776,0.17028595591628629,31.93541007891914,18.32261302830685,-454.9062125993898,5314.352664956171,11.682303995342929,339,0.08063908845607386,347,0.06892337421593395,13,0,30,0
0.7545566611631708,5775.787571148878,266.91697855103155,0.35101885389553494,0.17868614608210026,32.52946456615851,18.30630341370661,-439.91676963418325,5241.3447448574425,11.914400874547088,339,0.09531371574609011,347,0.08104485894576832,13,0,30,0
0.8300123272794878,5750.282439004143,289.1925800903924,0.3734611095057626,0.1878716040943766,33.09452391729599,18.348176758635788,-423.38206069947614,5160.612999797298,12.189021403673475,339,0.11323847203858309,347,0.09577675693627674,13,0,30,0
0.9130135600074366,5724.259864777341,312.73797360882895,0.3972377630249792,0.19805486165509392,33.624388919635706,18.419505357985358,-405.1982001829076,5071.34164919911,12.515706256616866,339,0.1353023672694053,347,0.11382327172833843,13,0,30,0
1.0043149160081803,5697.26107205773,337.48136278635485,0.4214151620363442,0.2076042634208031,34.44787182820919,18.565387286862304,-385.9867623382512,4972.644160995761,12.882939639878352,339,0.16101091851604243,347,0.13547282353423157,13,0,30,0
1.1047464076089983,5669.704888468225,363.2294304743005,0.4463045107753875,0.19532604282251562,35.479658864951155,16.783003264108643,-408.1639220414901,4835.848045610676,11.847808648602484,339,0.17152314486126197,347,0.14508656833203526,13,0,30,0
1.2152210483698982,5634.06432057947,389.33766629647374,0.4614258382123245,0.15405113503480422,36.56797755208109,13.364752137740515,-471.2720633814369,4677.5091929441305,9.925284260183826,339,0.15350005838763178,347,0.13153579949759556,13,0,30,0
1.336743153206888,5569.111875732649,416.8323342995807,0.4496758958758056,0.08615212843950891,38.63989064058476,7.344053029361791,-689.3450982640707,4482.938393043652,6.503184550572304,339,0.09015444695488847,347,0.0804919391148073,13,0,30,0
1.470417468527577,5409.055190020448,436.4191702525866,0.37829291825664385,0.045387690688740615,39.39352330844488,4.380610041645813,-806.8012068893383,4245.5986119251,5.2622611067901275,339,0.04692656551471489,347,0.04326091958773413,13,0,30,0
1.6174592153803349,5244.6505565529515,447.5049741638667,0.33968528773372153,0.027428503947181604,37.88348331132867,2.877251315396183,-936.7526354385736,3942.4034346606145,4.208585367699382,339,0.029995456626095644,347,0.027403995228277356,13,0,30,0
1.7792051369183683,5085.363156339896,454.2357888753638,0.3344206784427759,0.02421043940138559,37.82959744663258,2.577489053159339,-979.861274628704,3619.47288382847,3.6938625676374306,339,0.029043221656476787,347,0.02656369471749963,13,0,30,0
1.9571256506102053,4902.140534277858,458.0637165068711,0.32659996047798384,0.020698659991358143,36.893476348079595,2.2427215267746816,-889.9891770413299,3302.5763226588074,3.7108050388183993,339,0.027145509430616017,347,0.0246156028050689,13,0,30,0
2.152838215671226,4679.808423615752,453.68299424009575,0.30097846956458246,0.011294566736882615,33.471831781593345,1.3035654032270485,-1599.5775653342378,2920.721978328877,1.8259333224135217,339,0.016027239052283065,347,0.014152810194481929,13,0,30,0
2.3681220372383485,4292.069744647926,432.4783875807279,0.2680510502819408,0.013295533228743852,33.22593639264826,1.7045887231988162,-1215.466203226688,2492.155023768152,2.0503696582860544,339,0.02000467778473428,347,0.01828243912261935,14,0,30,0
2.6049342409621836,3975.9353150418465,397.1965089317178,0.24544872371829668,0.014433515404657897,35.19106543999281,2.014200019863391,-830.7733206901423,2047.870818635544,2.465017553686403,339,0.0228796575825218,347,0.02161641008586768,15,0,30,0
2.865427665058402,3726.6431791495215,345.0191082037635,0.22175550717490355,0.010001673599692205,33.80305969208744,1.4724879036181246,-1299.2332380614146,1579.661564145635,1.2158414038903804,339,0.017025800112670686,347,0.01590223106266232,16,0,30,0
3.1519704315642425,3328.9368266748584,287.2945911250232,0.1995588747559341,0.010364565400603138,35.45319501246375,1.1864316718541865,-1146.750572404335,1180.8892983005587,1.0297699663010822,339,0.019000189074442068,347,0.0180389876686618,18,0,30,0
3.467167474720667,2950.3221650225983,233.62685402225136,0.18183566644887614,0.008794081478380731,35.21673161242824,1.5503788352641583,-916.730792057071,869.8833400127745,0.9488972635694123,339,0.017429572886810633,347,0.016655858635919677,20,0,30,0
3.813884222192734,2603.601927193262,186.03654042812968,0.16150646717207548,0.006426710088339092,34.99947306829222,1.2468638046843958,-908.189042822022,620.3962033730969,0.6831135084446026,339,0.01377736252384275,347,0.013185686432231312,22,0,30,0
4.195272644412007,2223.375524036615,141.39553161092343,0.13324358041641374,0.007077852503499172,36.267048484110504,1.6530447652912634,-632.4205804432637,426.80454952819036,0.6748745419212053,339,0.01632904313524058,347,0.01589511577116112,25,0,30,0
