sma,Total_int,Sersic,Exponential
0.0,30791.621885935954,30529.818885935954,261.803
2.03271352672414,3800.370327035344,3554.4371207690924,245.93320626625157
4.06542705344828,1737.5689225327296,1506.5435257863264,231.02539674640332
6.09814058017242,1000.9757225217625,783.9544639770712,217.02125854469128
8.13085410689656,657.1736966674679,453.30768313120944,203.86601353625844
10.163567633620701,471.8074343161164,280.299230217267,191.50820409884943
12.19628116034484,361.6461900334231,181.7466982005498,179.89949183287334
14.22899468706898,291.14288810476296,122.14841962224796,168.994468482515
16.26170821379312,243.2027742168588,84.45229589855875,158.75047831830005
18.29442174051726,208.8816084018525,59.75415711550139,149.12745128635112
20.327135267241403,183.19088548812522,43.10313921643784,140.08774627168737
22.35984879396554,163.20357681493132,31.607572952450003,131.59600386248133
24.39256232068968,147.12891845062947,23.509910411279048,123.61900803935042
26.425275847413822,133.83165705190726,17.706100803235643,116.12555624867163
28.45798937413796,122.56935837588108,13.483021024178623,109.08633735170245
30.4907029008621,112.8427390474463,10.368922075348424,102.47381697209788
32.52341642758624,104.30731810791343,8.045188314560972,96.26212979335246
34.55612995431038,96.71965080679254,6.292672421910659,90.42697838488188
36.58884348103452,89.90372609532099,4.958187934325812,84.94553816099518
38.62155700775866,83.7294667793571,3.9330986783583524,79.79636810099875
40.654270534482805,78.09868167368798,3.139354792480898,74.95932688120708
42.68698406120694,72.93571137607603,2.520217285270049,70.41549409080598
44.71969758793108,68.1810909296339,2.0339947062361374,66.14709622339775
46.752411114655224,63.78718749199804,1.649750337257766,62.137437154740276
48.78512464137936,59.715152664224135,1.344319829485853,58.37083283473828
50.8178381681035,55.93276337068336,1.100213432452787,54.83254993823057
52.850551694827644,52.41287179543822,0.9041235608366465,51.508748234601576
54.88326522155178,49.132278279372834,0.7458518285808508,48.38642645079198
56.91597874827592,46.070901547727686,0.6175301317796908,45.453371415948
58.94869227500006,43.211160366733,0.5130500779476115,42.69811028878539
60.9814058017242,40.537507191724096,0.4276415109220636,40.10986568080203
63.014119328448345,38.03607222155593,0.357558721755215,37.678513499800715
65.04683285517248,35.69438846018871,0.29984511136445696,35.39454334882426
67.07954638189662,33.50117679649025,0.2521554708897898,33.24902132560046
69.11225990862076,31.446175977626435,0.21262090064147712,31.23355507698496
71.14497343534491,29.52000648027482,0.17974550856529545,29.340260971709522
73.17768696206905,27.714060217495064,0.15232695446488764,27.561733263030177
75.21040048879318,26.020410121474594,0.12939500082201208,25.891015120652582
77.24311401551732,24.43173516142392,0.11016374279964554,24.321571418624274
79.27582754224146,22.941257462049748,0.09399428929813795,22.84726317275161
81.30854106896561,21.542688999533627,0.0803654719817879,21.46232352755184
83.34125459568975,20.230185951543497,0.06885075273206133,20.161335198811436
85.37396812241388,18.998309223897255,0.059099940381284494,18.93920928351597
87.40668164913802,17.841990010599773,0.05082465633477154,17.791165354265
89.43939517586216,16.756499495831033,0.043786735521023024,16.71271276031001
91.4721087025863,15.737421997527147,0.03778893545399526,15.69963306207315
93.50482222931045,14.780630998048634,0.032667467610490324,14.747963530438144
95.53753575603459,13.88226761945907,0.028285973189164235,13.853981646269906
97.57024928275872,13.038721187513902,0.024530647982419933,13.014190539531482
99.60296280948286,12.246611595779196,0.02130628473655685,12.22530531104264
101.635676336207,11.502773233967954,0.018533050591335736,11.484240183376619
103.66838986293115,10.804240286044367,0.01614385540936286,10.788096430635004
105.70110338965529,10.148233236492961,0.014082196605829145,10.134151039887133
107.73381691637942,9.532146449337954,0.012300389415378248,9.519846059922576
109.76653044310356,8.95353670551374,0.010758109860130734,8.942778595653609
111.7992439698277,8.41011260116454,0.009421192134479504,8.400691409030062
113.83195749655184,7.899724723258932,0.008260633557445928,7.891464089701486
115.86467102327599,7.4203565302120555,0.00725176932210297,7.4131047608899525
117.89738455000013,6.970115874533393,0.006373586502773861,6.96374228803062
