galaxy,X0_cen,X0_err_cen,Y0_cen,Y0_err_cen,PA_ser,PA_err_ser,ell_ser,ell_err_ser,n_ser,n_err_ser,I_e_ser_counts,I_e_ser_mag,I_e_err_ser_counts,I_e_err_ser_mag,r_e_ser_pix,r_e_ser_kpc,r_e_err_ser_pix,r_e_err_ser_kpc,PA_exp,PA_err_exp,ell_exp,ell_err_exp,I_0_exp_counts,I_0_exp_mag,I_0_err_exp_counts,I_0_err_exp_mag,h_exp_pix,h_exp_kpc,h_err_exp_pix,h_err_exp_kpc,chi2,AIC,BIC,Total_lum_counts,Total_lum_mag,Sersic_lum_counts,Sersic_lum_mag,B/T,Exponential_lum_counts,Exponential_lum_mag,D/T,Total_time_sec
MCG-01-10-019,183.4301,0.0183,149.4388,0.0137,108.079,0.42654,0.340014,0.0042062,1.2318,0.018213,142.753,20.325,2.3713,24.774,8.49511,0.404,0.096121,0.005,109.385,0.22768,0.41003,0.0025741,103.823,20.671,0.76564,26.002,49.0361,2.33,0.26828,0.013,1.466,47840.513,47932.827,9301.243,15.791,4571.76,16.562,0.492,4729.483,16.525,0.508,38.73
