sma,intens,intens_err,ellipticity,ellipticity_err,pa,pa_err,grad,grad_error,grad_rerror,x0,x0_err,y0,y0_err,ndata,nflag,niter,stop_code
0.0,683.409423828125,0.0,0.0,0.0,0.0,0.0,0.0,None,None,183,0.0,149,0.0,1,0,0,0
0.5153723524097881,666.5070630807671,8.165817558552211,0.28283042697396177,0.0,25.80458200143138,0.0,-31.64311239387976,235.36371785531747,7.438071038196617,183,0.0,149,0.0,13,0,30,0
0.5669095876507669,665.0493244791139,8.951057888914859,0.2950077540169787,0.0,27.01331708395336,0.0,-31.071151664121565,234.52046635653292,7.54785239027165,183,0.0,149,0.0,13,0,30,0
0.6236005464158436,663.5175185670372,9.799025131841475,0.30905799183704924,0.0,28.140640431882396,0.0,-30.401639756959977,233.3733837991779,7.676341988946525,183,0.0,149,0.0,13,0,30,0
0.685960601057428,661.9161214199345,10.712790745793843,0.32495794178961274,0.0,29.188851259030503,0.0,-29.63247123373799,231.9146055439756,7.826367356089076,183,0.0,149,0.0,13,0,30,0
0.7545566611631708,660.2519574782453,11.69024880987204,0.3431674182020377,0.04982117934750905,30.078936594307418,9.870917025153346,-28.760967405685438,230.0385601661741,7.998290075621737,183,0.07457633776289252,149,0.06399852354299292,13,0,30,0
0.8300123272794878,658.5320642594239,12.729127435324653,0.36390208052011197,0.1399762529527459,30.769154542849463,13.783640360172878,-27.787137234604398,227.67774056533926,8.193637892348383,183,0.08573382888492431,149,0.07125092573626686,13,0,30,0
0.9130135600074366,656.7700524338422,13.840237491033486,0.3861096427979009,0.15400554304578074,31.432894211919496,14.410541464086126,-26.70713147649102,225.01068947997717,8.425116328125432,183,0.1019506988571866,149,0.08369762008530306,13,0,30,0
1.0043149160081803,654.9851146641432,15.023739457614225,0.4097849363640745,0.05226651015346773,32.06404404214669,12.051111502489729,-25.51605476315626,222.00717736488906,8.70068587897275,183,0.14034383543351994,149,0.10930818679852937,13,0,30,0
1.1047464076089983,653.2020571629981,16.27852845652265,0.4349202519253642,0.0,32.66034311186446,0.0,-28.700008120481087,217.80223788168428,7.588926001949624,183,0.0,149,0.0,13,0,30,0
1.2152210483698982,650.3623785312191,17.78072340433578,0.44070148335907233,0.0,33.88534813552156,0.0,-31.4257089632276,215.89790928987185,6.8701046503836105,183,0.0,149,0.0,13,0,30,0
1.336743153206888,646.6705460330321,19.52281472982999,0.43909447811322905,0.0,36.71317696256238,0.0,-40.943027557327355,213.33960297103758,5.2106455164392775,183,0.0,149,0.0,13,0,30,0
1.470417468527577,638.2502739464671,21.17648857628529,0.38972628806672993,0.0,37.039219737189434,0.0,-49.08640619143935,209.52223308161769,4.268437014200447,183,0.0,149,0.0,13,0,30,0
1.6174592153803349,629.3455357835418,22.433786013564912,0.36496276134498,0.03298127952487221,34.89200451514577,5.1271782660950205,-53.321788169695566,201.85225523383053,3.785549250363465,183,0.06358560221009141,149,0.05494740906370655,13,0,30,0
1.7792051369183683,620.4855219840812,23.68294950622773,0.3617670150297239,0.0,33.89312369720406,0.0,-56.584986428090446,193.44916772317887,3.418736663814857,183,0.0,149,0.0,13,0,30,0
1.9571256506102053,611.5398207404667,24.870592673229417,0.3724759605695091,0.06626520078785245,33.328935451014885,5.09523561681452,-54.680590799030604,183.235420223557,3.3510139072382787,183,0.08205409328986413,149,0.07022302269789327,13,0,30,0
2.152838215671226,600.1369468890078,25.664097737083416,0.3675395907739598,0.029276289343524043,31.799939117717372,3.045951595740467,-93.13687137161853,170.77770699570365,1.8336208257876323,183,0.04827988099628044,149,0.040304211600956485,13,0,30,0
2.3681220372383485,578.4244545648123,26.319865561596885,0.3537388850369766,0.05266498008902978,31.46396569055948,5.542354055474448,-40.08737439755809,160.26212241027622,3.9978203815722724,183,0.08862086294395312,149,0.07594272712103968,14,0,30,0
2.6049342409621836,569.6483315622194,27.450889334278642,0.3570406448854582,0.024818737453564096,32.595496342188476,2.457901786346441,-79.63972220482117,147.33380834248624,1.8500040465179706,183,0.04523749169875829,149,0.03911012422020841,14,0,30,0
2.865427665058402,548.3293038451251,26.851073620845952,0.3429638434780989,0.02349392293278703,31.67657491864658,2.420973694993067,-64.97888015573137,129.22500773305254,1.9887232193498248,183,0.04514854421656082,149,0.039495353746450565,15,0,30,0
3.1519704315642425,529.2286519953559,25.42892423417492,0.3384711392883308,0.014112889461352975,30.76402646765071,1.4746141276354445,-83.71232803085982,110.1548945459406,1.3158742223168487,183,0.030314167976611014,149,0.026221525381079563,16,0,30,0
3.467167474720667,502.9784565678009,23.670798785317867,0.33687383593818554,0.012315197493343324,30.30531393083633,1.29725179328349,-79.71948312514347,92.3734345885462,1.1587309772635954,183,0.02877545311523964,149,0.025024895114032997,18,0,30,0
3.813884222192734,474.3463484984637,21.399769564754276,0.32857941747626757,0.010368129391601288,29.026654577059702,1.0724422325586978,-73.46692894383814,75.2718448177895,1.0245677327186375,183,0.025603833868225262,149,0.022147149145624427,20,0,30,0
4.195272644412007,445.6338119275444,19.06797161294148,0.32281130012170917,0.002829323084600185,28.12542111442852,0.7261345949366638,-66.54586260475,60.890603008117594,0.9150171118793381,183,0.023881505945732923,149,0.02083646428507086,22,0,30,0
4.614799908853208,417.611656502868,16.99244672448076,0.3223240511432793,0.0,27.44257340157661,0.0,-71.16142406272886,48.59747351441824,0.6829187885781983,183,0.0,149,0.0,24,0,30,0
