sma,intens,intens_err,ellipticity,ellipticity_err,pa,pa_err,grad,grad_error,grad_rerror,x0,x0_err,y0,y0_err,ndata,nflag,niter,stop_code
0.0,744.6362915039062,0.0,0.0,0.0,0.0,0.0,0.0,None,None,186,0.0,267,0.0,1,0,0,0
0.5153723524097881,733.1353562448041,13.08851544360575,0.30566242928557635,0.0,28.296306497862005,0.0,-21.51940696064051,377.2261501253127,17.529579268390993,186,0.0,267,0.0,13,0,30,0
0.5669095876507669,732.1761621679627,14.298845881243992,0.32072670248006135,0.0,29.321760305766734,0.0,-21.055407835800814,374.61044291992164,17.791649814684003,186,0.0,267,0.0,13,0,30,0
0.6236005464158436,731.1657418179292,15.600462789818906,0.33790801872420234,0.2952931656302395,30.18931588694536,32.52362100504967,-20.53368849049003,371.5180593850812,18.093099033675614,186,0.1321277227904306,267,0.11029383438570531,13,0,30,0
0.685960601057428,730.1047564645652,16.997826187422856,0.3570355147823994,0.321070179992138,30.918940129799065,32.13772586042351,-19.95423906745073,367.9551220390138,18.439947561780027,186,0.15687519405344177,267,0.13027284610281523,13,0,30,0
0.7545566611631708,729.0003385398124,18.498073925334435,0.3774790415608563,0.33236281271336193,31.61621677971407,32.689927711306794,-19.30928888791675,363.9834450172078,18.8501734646986,186,0.18717925783747857,267,0.15480374224927354,13,0,30,0
0.8300123272794878,727.8588232381796,20.10466422538821,0.39917201920862827,0.3546104163562919,32.2869897922568,33.22591139760647,-18.595937873473652,359.5832740282741,19.33665709548347,186,0.22415884046599996,267,0.18475560089692422,13,0,30,0
0.9130135600074366,726.6891259955602,21.81962128756855,0.42209143521449327,0.3504486240714567,32.924789526002236,34.080792545129235,-17.811425424553534,354.7239236857054,19.91552698509513,186,0.2721865157617273,267,0.22290739115308447,13,0,30,0
1.0043149160081803,725.5028473905587,23.64358199682692,0.44620998082341246,0.4048162247404304,33.52423466984638,34.454123743657426,-16.953407511053538,349.3729628885642,20.607831355482652,186,0.32814697932320486,267,0.26840430702914775,13,0,30,0
1.1047464076089983,724.2941229890174,25.574032699581263,0.47103555897001254,0.360352244482804,34.231370100105835,29.243687662308496,-19.477854046803284,341.84553646214806,17.550472225571067,186,0.32890295930279845,267,0.26887376573407284,13,0,30,0
1.2152210483698982,722.3973543708956,27.70729303274097,0.47741781820394713,0.0,35.64261063732154,0.0,-21.812140607824023,335.3400881433846,15.37401093146713,186,0.0,267,0.0,13,0,30,0
1.336743153206888,719.656949967709,30.084235782443965,0.4667083479773012,0.0,37.458249850720144,0.0,-31.833818641892584,328.31707305346106,10.313468099658117,186,0.0,267,0.0,13,0,30,0
1.470417468527577,712.7115609859104,32.69736376321128,0.3986039350590805,0.12738135102256695,39.95760089143489,11.87057429283769,-37.66518362914911,323.8538346019633,8.598227949467173,186,0.13471533649574688,267,0.12463108385307074,13,0,30,0
1.6174592153803349,704.7571689972171,35.069084419965115,0.3538549009935526,0.0,39.06378470085181,0.0,-43.57347736977536,315.28737498405616,7.235763450973837,186,0.0,267,0.0,13,0,30,0
1.7792051369183683,696.7309415872787,37.06281631924213,0.3404985168305237,0.0,40.13834011460626,0.0,-49.91898184910591,301.49967612814885,6.039780158968706,186,0.0,267,0.0,13,0,30,0
1.9571256506102053,685.5125835542462,38.95071922680084,0.31058981168894106,0.09881151369675974,40.91038813816647,10.93299385793287,-33.94439470045852,289.06557922481073,8.515856057403965,186,0.12212471280480944,267,0.11654247650612237,13,0,30,0
2.152838215671226,677.88172832665,40.921447375184435,0.3002877662069337,0.03061416728324732,42.42684169923833,3.520532114308957,-97.91383501573793,272.66446121053474,2.784738859086754,186,0.04158441324798193,267,0.04042557889454759,13,0,30,0
2.3681220372383485,654.4337149563296,42.27071988071972,0.2648186716339981,0.028710146837615365,39.03182459877126,3.7575820176442223,-75.77110347620739,250.6750358340041,3.3083197199670935,186,0.04207715398080019,267,0.04018106218311609,14,0,30,0
2.6049342409621836,637.4795954008301,41.15729635934578,0.2231140374194516,0.029035766522612017,45.68587354794022,4.362949298988553,-54.52137826150034,216.9050237429064,3.9783481390101145,186,0.04384407499426043,267,0.044007869000143744,15,0,30,0
2.865427665058402,611.8479454868798,37.50612732780459,0.1745602807634665,0.026107454685578325,51.377972346681226,4.867571281718885,-49.81528647581052,179.98628834843458,3.6130734375247036,186,0.04147714223765457,267,0.042505419729908386,17,0,30,0
3.1519704315642425,586.9429683858381,34.617257176781365,0.13854769607015766,0.013160891079784333,56.29321748629489,2.979571415465048,-81.55386843510034,149.17756185669538,1.829190505848404,186,0.02229942613365533,267,0.023040206619055717,19,0,30,0
3.467167474720667,561.1137831667226,31.364535313102014,0.12068795033545371,0.011728770038635813,66.74901129700942,3.0266200071560108,-74.80840931061397,122.07417165123967,1.6318241862939804,186,0.021398862686830385,267,0.022485426338961136,21,0,30,0
3.813884222192734,537.2513277507978,28.43683680238287,0.12306514360244006,0.014328522933746861,78.34936307032497,3.614679230136122,-70.21307780711065,100.27433990185759,1.4281433464194695,186,0.028438392190749427,267,0.030502187375194615,23,0,30,0
4.195272644412007,514.4525125618746,25.76320133665729,0.14345617088302906,0.014262674151129178,86.91657297041556,3.1039631531824776,-66.59739678829094,82.35544456003383,1.2366165725942226,186,0.03091534940954358,267,0.03388232816886564,25,0,30,0
4.614799908853208,492.535833830129,23.327425879350812,0.1734059689731537,0.013307675557507401,93.15894761809633,2.62531256178108,-60.31200011112046,67.97043286712399,1.12698024840651,186,0.03456775763529172,267,0.03891497451633776,27,0,30,0
